title,desc
タクシー,"タクシー（taxi）とは、運転手と車両とを貸し切る形で少人数の旅客を輸送する公共交通機関、およびその用に供する車両である。通常、旅客が任意の目的地を指定できる。現代では一般に自動車が使用される。
"
竹,"竹（タケ）とは広義には、イネ目イネ科タケ亜科のうち、木本（木）のように茎が木質化する種の総称である。
"
竹馬,竹馬（たけうま）とは遊具の一つ。2本の棒それぞれに足場を縄紐で括り付け、爪先が棒に当たる様に足場に乗り、棒を掴んでいる手と足を共に動かして歩行する。
竹とんぼ,竹とんぼ（たけとんぼ、竹蜻蛉）とは、回転翼と翼をまわすための軸によって構成される日本と中国の伝統的な飛翔玩具である。
タケノコ,タケノコ（竹の子、筍、英名:bamboo shoot）は、イネ科タケ亜科タケ類（一部はダイミョウチクやチシマザサなどのササ類を含む[1]）の若芽。日本や中国などの温帯から亜熱帯に産するものは食材として利用されている。広義には、竹の皮（稈鞘）が稈に付着していて離脱するまでのものであれば地上に現れてから時間が経過して大きく伸びていてもタケノコといえるが[2]、一般には食用とする地上に稈が出現する前後のもののみを指す[2]。夏の季語[3][4]。
タコ (曖昧さ回避),タコ
だし,"だし
"
駄洒落,駄洒落（だじゃれ）とは、同じ或いは非常に似通った音を持つ言葉をかけて遊ぶ一種の言葉遊び。
たすき,たすき（襷、手繦）は、主に和服において、袖や袂が邪魔にならないようにたくし上げるための紐や布地を指す。通常、肩から脇にかけて通し、斜め十字に交差させて使用するが、輪状にして片方の肩から腰にかけて斜めに垂らして用いる方法もある。交差させて使用した場合を綾襷（あやだすき）と言う。「襷」という漢字は国字である。
畳,畳（たたみ）は、日本で利用されている伝統的な床材。芯材になる板状の畳床（たたみどこ）の表面を、イグサを編み込んで出来た敷物状の畳表（たたみおもて）でくるんで作る。縁には畳表を止める為と装飾を兼ねて、畳縁（たたみべり）と呼ばれる帯状の布を縫い付けるが、一部には縁の無い畳もある。
タチバナ,"タチバナ（橘、学名：Citrus tachibana）は、ミカン科ミカン属の常緑小高木で柑橘類の一種である。別名はヤマトタチバナ、ニッポンタチバナ。
"
ダチョウ,"ダチョウ（駝鳥、Struthio camelus）は、ダチョウ目ダチョウ科ダチョウ属に分類される鳥。鳥でありながら飛ぶことは出来ず、平胸類に分類される（飛べない鳥も参照）。亜種として北アフリカダチョウ、マサイダチョウのレッドネック系、ソマリアダチョウ、南アフリカダチョウのブルーネック系、南アフリカで育種されたアフリカンブラックがある。
"
タツノオトシゴ,タツノオトシゴ（竜の落とし子）は、トゲウオ目ヨウジウオ科タツノオトシゴ属 Hippocampus に分類される魚の総称。狭義にはその中の一種 Hippocampus coronatus の標準和名としても用いられる。およそ魚には見えない外見と、オスが育児嚢で卵を保護する繁殖形態が知られた分類群である。
竜巻,"竜巻（たつまき、英語、ドイツ語、スペイン語：Tornado）は、積乱雲の下で地上から雲へと細長く延びる高速な渦巻き状の上昇気流。トルネードとも呼ばれる。ハリケーンや台風と混同されやすいが、それらとは全く異なる。
"
たてがみ,たてがみ（漢字表記：鬣、騣、巤、騌、鬃、鬉、鬐、鬛、英語名：Mane、Crest）とは、動物（特に哺乳類）の頸部もしくは頭部に密集して生える長い毛のことである。代表的なものとして、ウマやライオン、ハイエナなどのものがある。時にヒトの頭髪や髭もたてがみの一種と解釈される。体温調節（保温および放熱）や、頭部・頸部の物理的保護のためにある部位と考えられている。
タナゴ,タナゴ（鰱{嗹の口を魚に変えた漢字}・鱮{ 魚へんに與}） Acheilognathus melanogaster は、コイ目・コイ科・タナゴ亜科・タナゴ属に分類される淡水魚の一種。
七夕,"七夕（たなばた）は、中国、日本、韓国、台湾、ベトナムなどにおける節供、節日の一つ。五節句の一つにも数えられる。旧暦では7月7日の夜のことで、日本ではお盆（旧暦7月15日前後）との関連がある年中行事であったが、明治改暦以降、お盆が新暦月遅れの8月15日前後を主に行われるようになったため関連性が薄れた。日本の七夕祭りは、新暦7月7日や月遅れの8月7日、あるいはそれらの前後の時期に開催されている。
"
谷,谷（たに、英語: Valley）とは、山や丘、尾根、山脈に挟まれた、周囲より標高の低い箇所が細長く溝状に伸びた地形。
タヌキ,"タヌキ（狸、Nyctereutes procyonoides）は、哺乳綱食肉目イヌ科タヌキ属に分類される食肉類。
"
種,種（しゅ、たね）、タネ
タバコ,"タバコ（たばこ、煙草、Nicotiana tabacum）は、ナス科タバコ属の熱帯地方原産の植物[1]。栽培種としては一年草として扱われているが、原産地では多年草の植物である[1][2]。葉の成分として、強い嗜癖性があるニコチンを含む[3]。以下、植物のタバコについて解説する[注 1]。
"
